title,price,article_link,img_url,description,scraped_date,date_expires
Vöslauer Mineralwasser,"2,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7704358,https://img.rewe-static.de/REWE16_2023/8318888/29683656-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Volvic  Mineralwasser,"4,74",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#263357,https://img.rewe-static.de/REWE16_2023/3205640/27904223-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Effect  Energy Drink,"0,69",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#546404,https://img.rewe-static.de/REWE16_2023/7915567/32638593-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
"Coca-Cola*,  Coca-Cola Zero*, Fanta  oder Sprite Mischkasten","9,49",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8002614,https://img.rewe-static.de/REWE16_2023/7704358/38200932-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Vio  Bio,"1,19",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#2455438,https://img.rewe-static.de/REWE16_2023/0263357/22381361-31_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Hasseröder Premium Pils,"8,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8078068,https://img.rewe-static.de/REWE16_2023/0546404/4964510-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Beck’s Pils,"11,49",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#108570,https://img.rewe-static.de/REWE16_2023/8002614/29216131-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Radeberger  Pilsner,"12,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8338442,https://img.rewe-static.de/REWE16_2023/2455438/24167881-31_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Flensburger  Pilsener,"22,22",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#669938,https://img.rewe-static.de/REWE16_2023/8078068/2807430-28_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Allgäuer Büble Edelbräu,"14,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#436681,https://img.rewe-static.de/REWE16_2023/0108570/22381300-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Grevensteiner Landbier,"13,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#2107713,https://img.rewe-static.de/REWE16_2023/8338442/3483640-17_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Karlsberg Mixery,"0,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#19145,https://img.rewe-static.de/REWE16_2023/0669938/1650710-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pinot Grigio oder Merlot,"2,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#251732,https://img.rewe-static.de/REWE16_2023/0436681/21605719-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Alter Senator Weizenkorn,"5,79",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#4907469,https://img.rewe-static.de/REWE16_2023/2107713/22277534-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Rasgón  Tempranillo Vino de la tierra,"2,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#3568300,https://img.rewe-static.de/REWE16_2023/0019145/3716360-66_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Blanchet  Vin de France,"2,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#4883110,https://img.rewe-static.de/REWE16_2023/0251732/26280573-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Golden Kaan,"3,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7868669,https://img.rewe-static.de/REWE16_2023/4907469/976640-18_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Faber Secco,"2,22",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#1360790,https://img.rewe-static.de/REWE16_2023/3568300/821400-44_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Somersby Cider,"1,29",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7850637,https://img.rewe-static.de/REWE16_2023/4883110/2704140-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Wilthener Gebirgskräuter,"6,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#6823831,https://img.rewe-static.de/REWE16_2023/7868669/1180010-30_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Amarula  Fruit Cream Liqueur,"10,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#33782,https://img.rewe-static.de/REWE16_2023/1360790/20315094-32_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Söhnlein  Brillant Sekt oder Frucht-Sparkling,"2,69",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#195049,https://img.rewe-static.de/REWE16_2023/7850637/34663952-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Riesling Steillage QW,"2,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#681771,https://img.rewe-static.de/REWE16_2023/6823831/6796120-56_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Rotkäppchen  Wein QW,"3,49",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8757013,https://img.rewe-static.de/REWE16_2023/0033782/3883720-89_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Easymaxx Solar-Bodenleuchte 4er-Pack,"11,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7669610,https://img.rewe-static.de/REWE16_2023/0195049/2005920-55_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Tischtuchbeschwerer 4er-Pack,"7,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8700639,https://img.rewe-static.de/REWE16_2023/0681771/3528510-44_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Vanish  Oxi Action Pulver,"4,49",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8756149,https://img.rewe-static.de/REWE16_2023/8757013/35693427-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Grillzubehör,"4,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8855993,https://img.rewe-static.de/REWE16_2023/7669610/29521366-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Frischhaltedose aus Glas,"1,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7837377,https://img.rewe-static.de/REWE16_2023/8700639/35359267-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Garten- und Grillzubehör,"1,00",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7770661,https://img.rewe-static.de/REWE16_2023/8756149/35748085-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Outdoor Teppich,"9,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7753769,https://img.rewe-static.de/REWE16_2023/8855993/39189982-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Smart Set,"29,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8898312,https://img.rewe-static.de/REWE16_2023/7837377/35193694-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Ariel Allin1 Pods Colorwaschmittel,"17,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7706337,https://img.rewe-static.de/REWE16_2023/7770661/39184120-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Ariel Colorwaschmittel flüssig,"17,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7706023,https://img.rewe-static.de/REWE16_2023/7753769/38731396-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
ja! Würfelanzünder 32 Stück,"0,95",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8676608,https://img.rewe-static.de/REWE16_2023/8898312/38727328-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Gartentischdecke,"12,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7731327,https://img.rewe-static.de/REWE16_2023/7706337/38016510-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Kleenex Balsam-Taschentücher,"1,29",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#1472976,https://img.rewe-static.de/REWE16_2023/7706023/38033557-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Kleenex Balsam Taschentücher Box,"1,29",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8681388,https://img.rewe-static.de/REWE16_2023/8676608/34912036-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Alete Mahlzeit zum Trinken,"1,49",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#439753,https://img.rewe-static.de/REWE16_2023/7731327/38760952-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pampers Maxi Pack Baby Dry Gr. 6,"25,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7802640,https://img.rewe-static.de/REWE16_2023/1472976/2503540-25_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pampers  Maxi Pack Baby Dry Gr. 5 Junior Windel,"25,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7839853,https://img.rewe-static.de/REWE16_2023/8681388/34589971-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Sagrotan Hygiene Seife,"1,89",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#2854967,https://img.rewe-static.de/REWE16_2023/0439753/35319587-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Bebe Reinigungstücher,"3,89",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#2727519,https://img.rewe-static.de/REWE16_2023/7802640/36466160-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Men Expert Duschgel,"1,69",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7735508,https://img.rewe-static.de/REWE16_2023/7839853/34937311-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Rexona Deospray,"1,79",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#2043245,https://img.rewe-static.de/REWE16_2023/2854967/36865761-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Garnier Fructis Shampoo,"1,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#3184140,https://img.rewe-static.de/REWE16_2023/2727519/24954685-35_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Elnett Haarspray,"2,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8659300,https://img.rewe-static.de/REWE16_2023/7735508/37261980-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Dr. Best Zahnbürste Hoch-Tief,"1,59",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8631111,https://img.rewe-static.de/REWE16_2023/2043245/21740947-41_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Catsan Hygiene Plus,"4,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8009189,https://img.rewe-static.de/REWE16_2023/3184140/26989296-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pedigree Hundenahrung,"1,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#1302551,https://img.rewe-static.de/REWE16_2023/8659300/33191939-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Adventuros Hundesnack,"1,11",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#2325556,https://img.rewe-static.de/REWE16_2023/8631111/37778938-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Adventuros Hundesnack,"1,11",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#2325532,https://img.rewe-static.de/REWE16_2023/8009189/31263213-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Whiskas  Tasty Mix oder Junior  Klassische Auswahl Katzennahrung,"3,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8886295,https://img.rewe-static.de/REWE16_2023/1302551/16955680-46_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Purina One Katzentrocken- nahrung,"3,29",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7735721,https://img.rewe-static.de/REWE16_2023/2325556/23932893-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Felix Knabbermix,"0,89",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#1281337,https://img.rewe-static.de/REWE16_2023/2325532/23869015-51_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Crocs Bayaband,"39,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7722136,https://img.rewe-static.de/REWE16_2023/8886295/38317594-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
"REWE Beste Wahl Buchen-Grillholzkohle 2,5 kg","5,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8544640,https://img.rewe-static.de/REWE16_2023/7735721/37167657-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Bio Tomaten- und Gemüseerde,"3,69",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7860381,https://img.rewe-static.de/REWE16_2023/1281337/16376260-35_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Asiatische Lilie,"3,69",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#8110094,https://img.rewe-static.de/REWE16_2023/7722136/39190009-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Frühjahrsblüher im Gefäß,"6,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#7697682,https://img.rewe-static.de/REWE16_2023/8544640/39276021-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Tomatenpflanze,"3,95",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#1526847,https://img.rewe-static.de/REWE16_2023/7860381/34995119-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Lavendel,"2,22",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#1501846,https://img.rewe-static.de/REWE16_2023/8110094/32578761-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Polsterphlox oder  REWE Beste Wahl Gartennelke,"1,99",https://www.rewe.de/angebote/bremen/241113/rewe-markt-maxsäumestraße-57/#1253569,https://img.rewe-static.de/REWE16_2023/7697682/38717071-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Bauer Joghurt mild,"0,55",https://www.rewe.de/angebote/ense---bremen/25842/rewe-markt-werler-str-15/#2559102,https://img.rewe-static.de/REWE_DORTMUND16_2023/2559102/1499960-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Wagner Die Backfrische Mozzarella,"1,99",https://www.rewe.de/angebote/ense---bremen/25842/rewe-markt-werler-str-15/#878564,https://img.rewe-static.de/REWE_DORTMUND16_2023/0878564/26347635-39_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Kinder Riegel,"1,49",https://www.rewe.de/angebote/ense---bremen/25842/rewe-markt-werler-str-15/#4763068,https://img.rewe-static.de/REWE_DORTMUND16_2023/4763068/693640-82_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
